Id,from,to,fromout,fromin,toout,toin,width,exist
16471,2523087,3071312,43,36,0,2,0,0
16472,3649839,4771980,49,53,0,1,0,0
16473,1714626,986770,5493,770,0,1,0,0
16474,964437,2246480,147,77,0,1,0,0
16475,1628360,2775358,121,20,0,1,0,0
16476,703317,919886,23,5,0,2,0,0
16477,1218950,3886858,2172,131,0,1,1,0
16478,896253,3821996,1,14,0,1,0,0
16479,4796566,365386,5086,210,0,1,0,0
16480,2058530,2765159,502,956,0,3,0,0
16481,3076016,1124580,349,18,0,59,0,0
16482,3496954,3374215,59,4,0,162,0,0
16483,3800768,1379425,36,4,0,1,0,0
16484,4106685,618229,31,5,0,2,0,0
16485,2686338,2357034,0,2,0,2,0,0
16486,4210182,1288282,2,2,0,1,0,0
16487,3533896,2917242,313,484,0,1,0,0
16488,395071,4377797,160,160,0,6,0,0
16489,429892,2172162,129,81,0,2,0,0
16490,2116099,2300487,71,27,0,1,0,0
16491,412786,796205,183,76,0,1,0,0
16492,2863128,3363781,4,1,0,2,0,0
16493,2686267,2428550,39,17,0,1,0,0
16494,1393751,1135292,49,4,0,4,0,0
16495,587542,1407158,785,101,0,1,0,0
16496,2868153,4336489,666,63,0,1,0,0
16497,2689892,1345402,107,7,0,1,0,0
16498,64487,4019531,252,8,0,1,1,0
16499,4048121,1983752,105,23,0,4,0,0
16500,4478983,278486,2,41,0,1,0,0
16501,466322,3467977,26,29,0,4,0,0
16502,1997047,716561,101,42,0,118,0,0
16503,3266376,4277080,170,32,0,1,0,0
16504,3720477,4816768,134,52,0,4,0,0
16505,1628018,3733076,86,12,0,47,0,0
16506,1851794,2746051,28,30,0,1,0,0
16507,1458923,4519088,208,6,0,10,0,0
16508,38596,1388798,19,17,0,2,0,0
16509,4302943,631764,22,7,0,1,0,0
16510,2281490,1196669,38,11,0,14,0,0
16511,478544,719894,151,19,0,1,0,0
16512,3451323,1033154,103,8,0,1,0,0
16513,872856,2372283,85,4,0,2,0,0
16514,308413,2753964,521,119,0,1,0,0
16515,4115932,315508,94,16,0,1,0,0
16516,2638596,4070615,764,155,0,3,0,0
16517,4621277,4214557,193,43,0,1,0,0
16518,4617756,3283948,8054,587,0,2,1,0
16519,3172932,788339,224,11,0,1,0,0
16520,4328164,2259851,34,49,0,3,0,0
16521,4041543,550922,529,93,0,2,1,0
16522,3239131,3052568,163,7,0,1,0,0
16523,621434,4568314,1140,111,0,1,0,0
16524,2470695,3537855,76,1,0,3,0,0
16525,1712822,2545066,245,45,0,1,0,0
16526,2152368,1628939,24,19,0,1,0,0
16527,2482314,3508593,107,34,0,1,0,0
16528,4164185,3406474,38,179,0,1,0,0
16529,3866925,2437180,28,1,0,1,0,0
16530,2000417,2019042,9604,262,0,5,4,0
16531,556037,1728916,101,5,0,1,0,0
16532,3909263,4128750,59,11,0,2,0,0
16533,3340284,3932583,168,68,0,1,0,0
16534,4699464,4440527,8186,260,0,1,0,0
16535,1675035,3186884,299,53,0,3,0,0
16536,3646352,1761468,174,8,0,6,0,0
16537,4466947,320034,516,54,0,1,0,0
16538,317316,4278183,96,4,0,89,2,0
16539,1172956,2641627,55,5,0,1,0,0
16540,933348,1567915,1298,87,0,2,1,0
16541,3485761,1628590,25,2,0,4,0,0
16542,3776931,4301385,8479,407,0,3,2,0
16543,3988503,3344087,399,74,0,1,0,0
16544,870298,3143038,12,8,0,2,0,0
16545,988933,3654566,127,28,0,3,0,0
16546,1389676,2787123,19,13,0,1,0,0
16547,1470636,2947702,745,152,0,7,2,0
16548,4639934,729497,51,4,0,1,0,0
16549,4277474,1212058,70,30,0,3,0,0
16550,4259011,3381384,1292,102,0,2,0,0
16551,2371002,2109057,0,111,0,50,0,0
16552,606108,3142672,2858,84,0,1,0,0
16553,1119112,1781966,501,873,0,1,0,0
16554,3614038,761832,113,15,0,1,0,0
16555,1181007,1201542,1314,35,0,12,0,0
16556,272250,2678508,1097,122,0,1,0,0
16557,2092799,3158683,101,25,0,1,0,0
16558,198347,3542115,121,15,0,3,0,0
16559,393925,499945,3,513,0,1,0,0
16560,633454,152667,192,8,0,1,0,0
16561,1994576,2498581,130,32,0,2,0,0
16562,4713955,3198536,955,100,0,2,0,0
16563,4167872,1491913,387,19,0,1,0,0
16564,3510287,4438643,88,112,0,1,0,0
16565,1896577,3264527,399,44,0,1,0,0
16566,2833539,2237307,70,8,0,1,1,0
16567,2663754,921293,174,9,0,1,0,0
16568,1404950,1282046,311,66,0,18,0,0
16569,615897,1382997,295,22,0,2,0,0
16570,3294387,4002581,2131,138,0,2,1,0
16571,1408121,4861841,194,25,0,12,0,0
16572,4292803,3149598,135,95,0,1,0,0
16573,481968,3583916,3,4,0,1,0,0
16574,2823478,4220088,57,13,0,1,0,0
16575,567597,4674697,1422,31,0,21,0,0
16576,3391118,1471198,82,35,0,6,0,0
16577,2745588,2041966,94,11,0,3,0,0
16578,4683574,4022203,105,79,0,2,0,0
16579,2464270,1488033,217,19,0,1,0,0
16580,4156800,854461,11,659,0,32,0,0
16581,7230,4713637,32,1,0,5,0,0
16582,2943271,4128459,4404,82,0,1,0,0
16583,2161348,4054572,3,5,0,3,0,0
16584,2819301,2270765,800,190,0,2,0,0
16585,4150289,2246969,99,33,0,3,0,0
16586,175511,474182,19,1,0,1,0,0
16587,906759,189827,62984,1127,0,1,0,0
16588,1874925,715967,66,11,0,3,0,0
16589,3012213,4250287,52,4,0,4,0,0
16590,368195,980238,454,66,0,2,0,0
16591,748233,3090076,816,186,0,1,0,0
16592,434102,2963764,191,17,0,3,0,0
16593,4276974,3956340,3,1,0,40,0,0
16594,139195,2205253,3189,510,0,3,2,0
16595,4439981,2004690,90,4,0,1,0,0
16596,481476,2526491,7033,372,0,14,6,0
16597,4016203,4009303,50,3,0,1,0,0
16598,156332,1653530,1199,61,0,11,0,0
16599,979904,1504117,1113,15,0,6,0,0
16600,189729,2250468,73,75,0,1,0,0
16601,1573927,3738898,551,58,0,1,0,0
16602,4735482,3754182,30,6,0,2,0,0
16603,2887430,1311234,160,65,0,1,0,0
16604,4185287,957605,972,109,0,1,0,0
16605,2037179,1167755,291,19,0,1,0,0
16606,1485631,1890840,658,65,0,3,0,0
16607,2327354,4587529,188,18,340,148,0,0
16608,2722674,2710245,244,79,0,2,0,0
16609,297916,4353890,392,20,0,4,0,0
16610,4239205,3552599,28456,326,0,2,0,0
16611,4534836,4021239,162,71,0,1,0,0
16612,3751817,3588573,23,22,0,1,0,0
16613,4243429,4152200,4819,557,0,1,0,0
16614,455885,2927830,1,1,0,1,0,0
16615,956492,4140757,89,7,0,4,0,0
16616,1261370,1807299,11,1,0,2,0,0
16617,2416948,982803,229,12,0,1,0,0
16618,1170822,716959,25,7,0,1,0,0
16619,973034,1717030,290,23,0,10,0,0
16620,3083036,3573599,88,4,0,1,0,0
16621,3086412,524295,181,26,0,2,0,0
16622,1731067,3118642,42,9,0,3,0,0
16623,4235121,4620466,3947,122,0,2,0,0
16624,2788113,1190787,437,42,0,3,0,0
16625,2865965,1634373,38,6,0,1,0,0
16626,4016401,1669951,53,4,0,19,0,0
16627,2472683,2804305,960,105,0,1,0,0
16628,4840745,3408867,4377,436,0,8,1,0
16629,712106,4602383,35,16,0,1,0,0
16630,1521044,2532218,233,98,0,1,0,0
16631,2830621,2592004,81,45,0,1,0,0
16632,4640414,3389395,1038,156,0,5,2,0
16633,4666256,765743,1229,168,0,1,0,0
16634,3271282,3938555,86,1,0,1,0,0
16635,3547811,1354044,699,272,0,2,0,0
16636,1420139,4580562,477,81,0,1,0,0
16637,744159,3784306,1106,21,0,8,0,0
16638,147897,3928859,404,176,0,1,1,0
16639,2682354,1030355,288,12,0,1,0,0
16640,3330524,2694751,105,73,0,1,0,0
16641,3723380,4602239,99,21,0,1,1,0
16642,392330,2085356,97,85,0,1,0,0
16643,2364926,2217674,317,124,0,14,0,0
16644,2037773,147959,77,8,0,16,0,0
16645,2352662,93386,228,66,0,1,0,0
16646,144704,3210913,161,21,0,1,0,0
16647,3579216,4282735,21,34,0,1,0,0
16648,2229928,3594973,17,5,0,2,0,0
16649,4239107,1617789,900,69,0,6,0,0
16650,701193,178228,14,1,0,64,0,0
16651,3634561,489602,228,38,0,2,0,0
16652,2411733,3416882,3267,376,0,2,1,0
16653,2049615,1303551,98,35,0,1,0,0
16654,2207404,3049057,31,200,0,1,0,0
16655,1723817,2851568,461,43,0,2,0,0
16656,2397514,4590112,6498,512,0,32,5,0
16657,2498125,4113696,826,100,0,1,0,0
16658,494521,4570053,38,106,0,1,0,0
16659,4379405,1866312,270,18,0,1,0,0
16660,127520,4638123,440,57,0,1,0,0
16661,4564985,2086508,31,39,0,1,0,0
16662,597630,27610,94,42,0,1,0,0
16663,32115,4572887,11,6,0,3,0,0
16664,4278741,549514,7311,395,0,1,0,0
16665,3787252,3233839,7,2,0,1,0,0
16666,4235145,765026,778,101,0,2,0,0
16667,4240919,4787757,10,1,0,1,0,0
16668,3268141,304769,73,21,0,1,0,0
16669,273214,1559842,161,203,0,1,0,0
16670,1937736,4730484,1823,166,0,1,0,0
16671,293213,4262549,391,118,0,2,0,0
16672,3839393,4651039,23,2,0,1,0,0
16673,3539751,40690,152,12,0,6,1,0
16674,2064078,3497172,59,35,0,1,0,0
16675,3839668,52195,22,36,0,1,0,0
16676,4795118,3848400,814,122,0,1,1,0
16677,3700697,2422958,2004,139,0,2,1,0
16678,3403867,3534773,88,7,0,1,0,0
16679,195048,3338745,232,204,0,2,0,0
16680,1933453,1963283,717,66,0,24,6,0
16681,1221882,2234301,5084,191,0,1,1,0
16682,2181506,2419208,1104,68,0,1,0,0
16683,4173534,2376774,502,358,0,6,0,0
16684,2240094,1729547,676,49,0,24,1,0
16685,1087208,996645,2556,370,0,1,0,0
16686,4306356,1398415,223,68,0,1,0,0
16687,169037,4739709,193,28,0,61,0,0
16688,3780296,1301775,24,4,0,4,0,0
16689,599309,216035,18,3,0,2,0,0
16690,3871495,1965084,230,17,0,1,0,0
16691,112212,669571,91,9,0,17,0,0
16692,3321504,3131003,48,6,0,1,0,0
16693,3137728,721386,192,16,0,1,0,0
16694,938199,16334,209,30,0,1,0,0
16695,201265,4695074,772,49,0,1,0,0
16696,4113738,4665736,71,8,0,1,0,0
16697,1677027,4391413,4397,40,0,1,0,0
16698,1740390,813009,809,15,0,2,1,0
16699,2330585,573779,742,89,0,1,0,0
16700,228151,3246394,558,134,0,1,1,0
16701,1211797,438394,64,61,0,3,0,0
16702,3261096,953286,10,8,0,2,0,0
16703,3874765,2125908,368,57,0,1,0,0
16704,3718975,3525841,8,33,0,1,0,0
16705,345878,2617760,502,1914,0,1,0,0
16706,222426,3603804,33791,620,0,2,0,0
16707,2625174,1252176,272,621,0,1,0,0
16708,2895510,4004994,574,1555,0,1,0,0
16709,3454452,1981788,208,12,0,4,0,0
16710,3703125,1219805,45,34,0,7,0,0
16711,615897,7086,295,22,0,1,0,0
16712,3162201,354755,18,5,0,4,0,0
16713,2642688,2620627,122,23,0,1,0,0
16714,117769,1147921,773,73,0,1,0,0
16715,763587,4723189,1069,85,0,3,0,0
16716,2817897,3605249,423,213,0,4,0,0
16717,447143,4501976,111,28,0,2,0,0
16718,4212535,750567,146,18,0,11,0,0
16719,1636355,2227977,202,113,0,1,0,0
16720,4668295,3623505,862,59,0,3,0,0
16721,4680859,4258083,346,45,0,1,0,0
16722,3001628,2674722,247,17,0,1,0,0
16723,4204921,3601059,39,19,0,1,0,0
16724,27201,2989585,95,13,0,15,0,0
16725,110760,1187869,37,14,0,1,0,0
16726,4612320,2386952,136,25,0,1,0,0
16727,1405016,235748,5070,423,0,1,0,0
16728,1919447,2795127,417,55,0,1,0,0
16729,1525592,3547663,118,7,0,1,0,0
16730,4528224,612099,257,65,163,10,0,0
16731,1818376,798049,2001,118,0,1,0,0
16732,3498124,4522649,1,2,0,1,0,0
16733,1428298,2282343,131,16,0,3,0,0
16734,4434951,316139,481,47,0,1,1,0
16735,1197039,2127729,699,103,0,16,0,0
16736,2485507,2706447,701,143,0,7,0,0
16737,1266721,1801465,11,3,0,1,0,0
16738,1743836,1306246,167,33,0,5,0,0
16739,4845108,3641104,1,1,0,3,0,0
16740,3330522,3571521,240,58,0,1,0,0
16741,3995926,4394686,60,13,0,1,0,0
16742,3932383,4818537,58,7,0,1,0,0
16743,147941,2380114,14,147,0,1,0,0
16744,1577197,3536421,23,2,0,1,0,0
16745,3005488,4405620,5,53,0,1,0,0
16746,4599961,4488768,21,3,0,1,0,0
16747,4372326,3049631,28,4,0,1,0,0
16748,3972729,200280,68,3,0,1,0,0
16749,3665116,2403267,22,2,0,1,0,0
16750,2150991,3530103,874,67,0,2,0,0
16751,1794100,2932972,0,28,0,1,0,0
16752,3221333,3316268,18,2,0,9,0,0
16753,2059130,1229366,83,39,0,1,0,0
16754,938081,1784834,79,13,0,1,0,0
16755,2039634,2212339,248,60,0,1,0,0
16756,4491737,122446,2940,921,0,80,24,0
16757,3978956,293375,20,15,0,1,0,0
16758,147060,3612377,76,13,0,1,0,0
16759,311959,3532203,4892,235,0,2,1,0
16760,2894422,3339589,7,4,0,4,0,0
16761,3968796,91638,212,45,0,6,0,0
16762,2442280,3783943,7,134,0,1,0,0
16763,3107416,993161,193,105,0,8,0,0
16764,1265374,3447362,267,27,0,1,1,0
16765,962316,2211389,326,108,0,1,0,0
16766,2499340,42,0,1,0,1,0,0
16767,1366063,2391480,2,26,0,25,0,0
16768,2415495,11498,36,26,0,1,0,0
16769,2448690,1243881,49,3,0,2,0,0
16770,3419662,3432895,17,7,0,2,1,0
16771,3602406,111302,3045,160,0,1,1,0
16772,2472414,2574462,2451,64,0,1,0,0
16773,1225539,2229052,83,28,0,1,0,0
16774,2813534,1068448,227,13,0,1,0,0
16775,926411,4864799,87,25,0,1,0,0
16776,3960370,2879484,822,113,0,4,0,0
16777,2323902,110353,74,37,0,1,0,0
16778,1889599,1141715,269,3,0,266,0,0
16779,1861970,1147220,107,27,0,1,0,0
16780,2454020,4252461,3948,82,0,2,0,0
16781,3344805,3785335,203,34,0,1,0,0
16782,3820607,1134656,18,2,0,1,0,0
16783,2156858,1994245,518,124,0,1,1,0
16784,3516156,3978514,113,17,0,1,0,0
16785,1258807,3444795,159,23,0,1,1,0
16786,3966770,3549020,203,14,0,1,0,0
16787,3978549,599659,97,27,0,1,0,0
16788,1261370,4283859,11,1,0,12,0,0
16789,1166507,2863936,92,35,0,1,0,0
16790,982340,3209102,2297,163,0,3,0,0
16791,547854,154351,51,41,0,10,0,0
16792,474427,3781961,573,53,0,1,0,0
16793,3636251,2565645,2943,492,0,1,0,0
16794,3856222,4000941,584,20,0,1,0,0
16795,3639294,1995523,48946,752,0,1,0,0
16796,2400358,1398247,39,31,0,5,0,0
16797,3959007,317549,386,45,0,1,0,0
16798,2600195,269818,113,88,0,1,0,0
16799,45301,4454490,527,69,0,24,0,0
16800,3049685,4784107,29,6,0,2,1,0
16801,1862096,851031,62,31,0,2,0,0
16802,2062354,4006685,206,38,0,1,0,0
16803,2269119,3118325,45,109,0,1,0,0
16804,4135487,2996646,677,336,0,1,0,0
16805,225008,1979917,219,53,0,2,1,0
16806,2511740,1207814,188,283,0,1,0,0
16807,2228371,3278195,422106,1101,0,3,0,0
16808,2638098,2524800,281,53,0,1,0,0
16809,2810477,2882413,60,6,0,10,1,0
16810,1111996,808332,1045,130,0,1,0,0
16811,464793,4454367,201,521,0,1,0,0
16812,2166625,3888218,9,1,0,2,0,0
16813,4597843,4699279,52,6,0,7,0,0
16814,2385123,2674248,30,1,0,2,0,0
16815,2663754,1702042,174,9,0,1,0,0
16816,3011285,724967,6554,1087,0,1,1,0
16817,3754986,3929977,1527,251,0,1,1,0
16818,1024543,244150,1655,103,0,1,0,0
16819,4793546,4164673,966,32,0,2,0,0
16820,4447149,2467307,53,45,0,2,0,0
16821,1610391,1675480,65,4,0,1,0,0
16822,4704456,4340077,25,151,0,8,0,0
16823,2119721,3070102,126,68,0,1,0,0
16824,4297470,1737660,44,10,0,1,0,0
16825,3902236,3099575,183,159,0,6,1,0
16826,1845614,3160428,284,180,0,1,0,0
16827,507906,382581,78,14,0,1,0,0
16828,545174,4422025,13,7,0,1,0,0
16829,3328230,3811225,15,10,0,1,0,0
16830,2500909,1186259,216,11,0,8,1,0
16831,3604229,2882227,0,7,0,1,0,0
16832,330945,3254329,313,69,0,1,0,0
16833,3006699,1275016,635,43,0,1,0,0
16834,1446907,2208306,61,5,0,1,0,0
16835,1245820,1477116,0,5,0,9,0,0
16836,1273202,3558979,4,3,0,1,0,0
16837,1511321,2196350,35,3,0,1,0,0
16838,1037621,907312,317,71,0,1,0,0
16839,1314458,1588676,42,5,0,17,0,0
16840,2614159,2516592,109,15,0,1,0,0
16841,4704793,3882114,1005,143,0,1,1,0
16842,207775,2683173,500,90,0,2,0,0
16843,4438995,1532486,89,49,0,1,0,0
16844,3840508,837667,29,3,0,2,0,0
16845,785071,4462546,63,15,0,1,0,0
16846,4621453,1969156,1,3,0,2,0,0
16847,3050469,2692935,796,274,0,4,1,0
16848,4827029,353426,144,23,0,1,0,0
16849,739841,3406296,0,1,0,3,0,0
16850,41826,1091953,361,11,0,1,0,0
16851,4793262,2245414,547,46,0,1,0,0
16852,4533549,2514619,351,164,0,1,0,0
16853,3310288,690112,2,1,0,2,0,0
16854,397519,227115,258,54,0,1,0,0
16855,1868159,2679599,25,4,0,1,0,0
16856,3321827,4017253,262,42,0,1,0,0
16857,1839757,998929,1271,10,0,2,0,0
16858,3203270,1668816,834,108,0,16,3,0
16859,1875141,2032381,102,71,0,1,0,0
16860,580666,1451233,162,68,0,1,0,0
16861,3629191,2526151,0,2,0,19,0,0
16862,2661749,585259,0,1,0,1,0,0
16863,2000353,1473535,4,5,0,1,0,0
16864,330650,1837428,129,50,0,7,0,0
16865,3123298,1473448,215,26,0,22,0,0
16866,2037239,1741365,0,6,0,5,0,0
16867,3687095,397657,583,28,0,1,0,0
16868,2315382,1712130,880,65,0,5,2,0
16869,70766,1849740,412,148,0,10,0,0
16870,2351434,3523457,1033,204,0,1,0,0
16871,2179989,2858570,134,27,0,2,0,0
16872,1710598,1382781,588,225,0,1,0,0
16873,2633315,3503009,5309,252,0,31,2,0
16874,4384018,3892493,54,11,0,1,0,0
16875,4048990,900496,6471,262,0,1,0,0
16876,150234,1148428,98,16,0,25,1,0
16877,1537602,2124249,359,73,0,1,0,0
16878,3360982,4780301,1965,140,0,1,0,0
16879,3451323,4419771,103,8,0,1,0,0
16880,4469490,2441312,503,80,0,1,0,0
16881,889300,1430214,92,53,0,1,0,0
16882,686043,4428375,18,4,0,1,0,0
16883,1492093,799707,21,5,0,1,0,0
16884,702358,1943385,1157,229,0,1,0,0
16885,3398941,4733014,8739,182,0,1,0,0
16886,3059810,4208234,8,5,0,1,0,0
16887,2336520,2493018,131,38,0,1,0,0
16888,529453,997135,175,5,0,1,0,0
16889,3502968,2348603,7,1,0,2,0,0
16890,3398941,1928941,8739,182,0,1,0,0
16891,45301,3307564,527,69,0,1,0,0
16892,2377121,1089403,1911,208,0,1,0,0
16893,4551563,3387184,104,4,0,1,0,0
16894,930922,29384,8,9,0,1,0,0
16895,3441552,2504213,228,84,0,1,0,0
16896,1090555,3069883,295,56,0,14,1,0
16897,3496706,640326,435,20,0,1,1,0
16898,1146394,3306013,56,14,0,2,0,0
16899,4842091,3274857,1919,58,0,1,0,0
16900,3122501,1706080,49,17,0,1,0,0
16901,3615949,635084,196,35,0,1,0,0
16902,1252795,1622856,54,55,0,2,0,0
16903,350473,4810783,982,18,0,1,1,0
16904,3554814,4665942,55,11,0,8,0,0
16905,2002578,4322710,86,22,0,1,0,0
16906,1966972,1503863,804,45,0,5,0,0
16907,920226,3360940,167,2,0,14,0,0
16908,1976342,1200621,438,29,0,40,1,0
16909,280295,306227,42,132,0,1,0,0
16910,278211,898201,52,4,0,1,1,0
16911,4838909,584094,4,1,0,1,0,0
16912,4537617,2367679,112,6,0,1,0,0
16913,1690711,3179935,926,202,0,1,0,0
16914,4700085,4494789,3995,307,0,1,0,0
16915,4692368,450234,4366,239,0,3,2,0
16916,2907742,2058283,118,39,0,6,0,0
16917,3712160,1796657,279,89,0,1,0,0
16918,4673217,1840379,285,28,0,3,0,0
16919,4027309,1683991,1019,93,0,1,0,0
16920,2199627,4370820,167,3,0,1,0,0
16921,3968251,986660,1222,50,0,1,0,0
16922,2295955,2644271,126,13,0,1,0,0
16923,878092,2456016,94,5,0,7,0,0
16924,2572756,4812823,16,162,0,5,0,0
16925,908710,4345378,569,94,0,1,0,0
16926,838252,2307259,1152,176,0,1,0,0
16927,1035087,548603,500,134,0,1,0,0
16928,3111736,4248334,285,11,0,1,0,0
16929,1369717,2535090,28,16,0,1,0,0
16930,3465286,2458499,1577,193,0,2,1,0
16931,3937273,2097853,206,28,0,1,1,0
16932,1336454,643776,2368,179,0,1,0,0
16933,1366063,2155647,2,26,0,2,0,0
16934,4681249,515148,155,51,0,12,0,0
16935,3082934,2688340,44,33,0,1,0,0
16936,4596682,3775509,0,11,0,1,0,0
16937,4512327,4656859,2,2,0,1,0,0
16938,1089394,4390919,82,9,0,1,0,0
16939,3497274,4839336,15,1204,0,1,0,0
16940,4530952,2099855,58,35,0,1,0,0
16941,100557,2847747,89,38,0,1,0,0
16942,3510346,2925590,112,47,0,1,0,0
16943,3292721,3802582,1031,75,0,1,0,0
16944,2677655,427849,24,23,0,1,0,0
16945,3268342,243669,41,212,0,1,0,0
16946,4769377,2364401,1695,75,0,1,0,0
16947,3894069,2899879,670,39,0,2,1,0
16948,3101740,2851800,818,1291,0,6,2,0
16949,3150320,161479,608,46,0,8,0,0
16950,3141681,3646452,367,64,0,1,1,0
16951,412219,206800,26,2,0,1,0,0
16952,2882090,908687,55,8,0,1,0,0
16953,3007842,4436608,118,9,0,1,0,0
16954,3755336,1180893,1446,97,0,1,0,0
16955,2229928,1841317,17,5,0,3,0,0
16956,2927805,3395287,19,4,0,1,0,0
16957,1757917,2560224,176,18,0,2,0,0
16958,678948,3569243,52,29,0,1,0,0
16959,4544954,3574714,423,48,0,4,0,0
16960,3272724,3462492,243,48,0,2,0,0
16961,4483086,2977227,36,9,0,1,0,0
16962,20368,1633903,2475,36,0,1,1,0
16963,1394975,203584,512,120,0,1,0,0
16964,3398918,1507769,155,40,0,12,0,0
16965,4034554,4666986,142,16,0,1,0,0
16966,3865995,3655322,517,32,0,2,0,0
16967,307789,4607603,664,170,0,3,0,0
16968,4404485,1566245,54,26,0,1,0,0
16969,2474944,1903384,32,6,0,4,0,0
16970,2932176,3938582,898,51,0,1,1,0
16971,2474826,4669818,269,38,0,5,2,0
16972,566578,3455951,1011,129,0,1,0,0
16973,4108485,379103,1207,316,0,7,2,0
16974,477612,3147074,6,1,0,1,0,0
16975,535212,3153551,112,16,0,13,0,0
16976,3267250,1899734,485,156,0,1,0,0
16977,3863371,3443945,8153,237,0,1,1,0
16978,2219009,597589,184,39,0,2,0,0
16979,875923,3643513,45,8,0,2,0,0
16980,4261653,4699502,10,5,0,2,0,0
16981,4494326,4063860,138,58,0,1,0,0
16982,3998420,3577810,34,10,0,368,0,0
16983,4775140,2654981,329,94,0,1,0,0
16984,3368714,3017138,886,101,0,2,0,0
16985,4706167,4319652,31,14,0,1,0,0
16986,2603654,4402195,248,13,0,4,0,0
16987,3691449,1381152,42,40,0,1,0,0
16988,2242807,548294,96,17,0,2,1,0
16989,4194495,86117,0,1,0,1,0,0
16990,3804594,4589893,165,4,91,515,0,0
16991,709909,2796187,102,12,0,2,0,0
16992,2909749,1266581,0,2,0,1,0,0
16993,2058521,1321579,12,116,0,1,0,0
16994,3639294,4166117,48946,752,0,1,1,0
16995,3629191,2990760,0,2,0,2,0,0
16996,1238709,3002941,287,50,0,1,1,0
16997,1356614,1880728,44,15,0,1,0,0
16998,2301110,935139,159,56,0,2,0,0
16999,1375909,144510,1028,206,0,5,0,0
17000,2340881,4573353,14,4,0,1,0,0
17001,3102877,3890100,1665,83,0,1,0,0
17002,37722,1429812,62,36,0,1,0,0
17003,3445042,1123185,182,73,0,1,0,0
17004,3286858,1201558,96,14,0,1,0,0
17005,770320,745925,40,3,0,1,0,0
17006,1769022,2073424,500,85,0,4,1,0
17007,4172592,1100894,13,1,0,2,0,0
17008,278674,1600778,187,29,0,1,0,0
17009,2735586,2884621,98,26,0,2,0,0
17010,4485606,4664538,772,70,0,7,0,0
17011,3582586,3656903,392,30,0,1,1,0
17012,2622714,4841816,357,63,0,1,1,0
17013,355207,3319391,289,450,0,1,0,0
17014,1038437,2167174,20,12,0,2,0,0
17015,921971,3448324,32,12,0,2,0,0
17016,3320405,4212296,393,63,0,1,0,0
17017,1502884,2225591,261,32,0,4,0,0
17018,3708490,2436077,157,164,0,1,0,0
17019,4097841,263272,2145,214,0,1,0,0
17020,291217,407166,231,65,0,2,0,0
17021,937520,4354303,67,33,0,1,0,0
17022,3475612,340075,22,8,0,1,0,0
17023,1900005,3341230,591,54,0,2,0,0
17024,1764892,905652,141,78,0,4,0,0
17025,824349,3184463,1826,257,0,4,0,0
17026,81310,300066,1232,25,0,12,2,0
17027,4805468,1803198,214,28,0,1,0,0
17028,2425406,927326,318,143,0,1,1,0
17029,4124305,4601910,1720,88,0,1,0,0
17030,799904,3965164,108,80,0,7,0,0
17031,2680791,1468960,15,38,0,3,0,0
17032,1966031,3243314,14528,188,0,1,0,0
17033,1000716,712204,99,17,0,2,1,0
17034,1272300,2718940,23,1,0,1,0,0
17035,3352149,3836622,852,51,0,2,0,0
17036,3722191,1749278,1225,136,0,1,0,0
17037,3495745,2123684,540,25,0,1,0,0
17038,3373597,2136812,183,34,0,1,0,0
17039,3016856,1157508,250,21,0,35,0,0
17040,1647653,2153414,122,12,0,1,0,0
17041,363684,4448653,243,22,0,1,0,0
17042,1832996,540433,1656,172,0,1,0,0
17043,2208088,4682023,3,2,0,3,0,0
17044,4386425,3404411,36,31,0,1,0,0
17045,4052063,4009978,44,3,0,5,0,0
17046,3836718,1616129,375,55,0,1,0,0
17047,1919447,220885,417,55,0,1,0,0
17048,2413170,4357726,70,15,0,1,0,0
17049,2428785,96411,113,242,0,3,0,0
17050,4526898,2507890,290,17,0,3,0,0
17051,911038,2426788,1569,242,0,1,1,0
17052,1673102,1699510,62,22,0,1,0,0
17053,3030342,3534688,267,166,0,2,0,0
17054,203144,3934306,1856,128,0,1,0,0
17055,2733735,813864,175,35,0,1,0,0
17056,1763523,1176437,208,13,0,1,0,0
17057,1529948,276086,99,4,0,1,0,0
17058,4453622,3316773,306,44,0,1,0,0
17059,3718918,547141,291,148,0,1,1,0
17060,3849989,2982958,67,7,0,1,0,0
17061,3438453,2531252,50,124,0,2,0,0
17062,797361,189498,167,12,0,2,0,0
17063,1322406,3706324,215,25,0,1,0,0
17064,412786,1749731,183,76,0,1,0,0
17065,3859641,1633022,1219,48,0,2,1,0
17066,53068,3990109,1,4,0,2,0,0
17067,1233685,4334515,28986,217,0,1,1,0
17068,1415639,3640190,124,41,0,1,0,0
17069,307092,91241,139,66,0,1,0,0
17070,3607920,237750,1943,121,0,2,0,0
17071,207817,213131,112,28,0,1,0,0
17072,4737629,2037865,3,2,0,1,0,0
17073,1422083,4118529,16,19,0,1,0,0
17074,4126202,3799646,600,64,0,1,1,0
17075,3338620,4654680,5262,1345,0,1,1,0
17076,2603490,3877185,996,1035,0,2,0,0
17077,2357678,869472,39,3,0,1,0,0
17078,621434,969740,1140,111,0,1,0,0
17079,549581,325570,99,41,0,1,0,0
17080,3154284,3885453,1570,131,0,20,0,0
17081,3514735,472979,3,1,0,1,0,0
17082,619021,549824,6382,468,0,1,1,0
17083,4293218,4120374,5491,141,0,1,0,0
17084,154884,2622411,192,21,0,3,0,0
